,bridge,name,date,reviews,stars,lng,lat
174,경대칠성,대구 삼성 창조 캠퍼스,2018-12,"시설들이 전체적으로 문제가 많은듯합니다.
주차장은 그냥 오페라하우스 공영으로쓰시는듯?",3,128.59528590000002,35.8841042
175,경대칠성,대구 삼성 창조 캠퍼스,2019-12,대구여행오면 가봐야 되는 곳,5,128.59528590000002,35.8841042
176,경대칠성,대구 삼성 창조 캠퍼스,2019-12,"(Google 번역 제공) 저는 신생 CEO이기 때문에 많은 방문을했지만 내 여자 친구와 함께 가기에 좋은 곳이기도합니다.

(원문)
I visited a lot because I was a start-up CEO, but it is also a good place to go with my girlfriend.",5,128.59528590000002,35.8841042
177,경대칠성,대구 삼성 창조 캠퍼스,2015-12,시설은 좋음,2,128.59528590000002,35.8841042
178,경대칠성,대구 삼성 창조 캠퍼스,2016-12,창조경제의 메카,5,128.59528590000002,35.8841042
179,경대칠성,대구 삼성 창조 캠퍼스,2017-12,좋은 열린 공간,5,128.59528590000002,35.8841042
180,경대칠성,대구 삼성 창조 캠퍼스,2018-12,항상 좋은 곳,5,128.59528590000002,35.8841042
181,경대칠성,대구 삼성 창조 캠퍼스,2017-12,난 나일뿐...,5,128.59528590000002,35.8841042
182,경대칠성,대구 삼성 창조 캠퍼스,2018-12,사람이 너무 많아서 별하나 뺏어요ㅎㅎ,4,128.59528590000002,35.8841042
183,경대칠성,대구 삼성 창조 캠퍼스,2018-12,창업하실분들은 센터로 가시면 됨,5,128.59528590000002,35.8841042
184,경대칠성,대구 삼성 창조 캠퍼스,2018-12,공원이에요.,5,128.59528590000002,35.8841042
185,경대칠성,대구 삼성 창조 캠퍼스,2018-12,명칭만 바뀌면 만점,3,128.59528590000002,35.8841042
186,경대칠성,대구 삼성 창조 캠퍼스,2019-12,칠성동의 보석같은 휴식처,5,128.59528590000002,35.8841042
187,경대칠성,대구 삼성 창조 캠퍼스,2019-12,감사합니다,5,128.59528590000002,35.8841042
188,경대칠성,대구 삼성 창조 캠퍼스,2019-12,아주 좋습니다!,5,128.59528590000002,35.8841042
189,경대칠성,대구 삼성 창조 캠퍼스,2018-12,그냥그러함,3,128.59528590000002,35.8841042
190,경대칠성,대구 삼성 창조 캠퍼스,2019-12,창조타운,5,128.59528590000002,35.8841042
191,경대칠성,대구 삼성 창조 캠퍼스,2019-12,대구 새로운 관광지,5,128.59528590000002,35.8841042
192,경대칠성,대구 삼성 창조 캠퍼스,2019-12,재미없어요;;,1,128.59528590000002,35.8841042
193,경대칠성,대구 삼성 창조 캠퍼스,2019-12,재밌었내요,5,128.59528590000002,35.8841042
194,경대칠성,대구 삼성 창조 캠퍼스,2019-12,좋아요,4,128.59528590000002,35.8841042
195,경대칠성,대구 삼성 창조 캠퍼스,2019-12,직원들이 너무 별로 불편할정도,1,128.59528590000002,35.8841042
196,경대칠성,대구 삼성 창조 캠퍼스,2018-12,좋은곳이에요,5,128.59528590000002,35.8841042
197,경대칠성,대구 삼성 창조 캠퍼스,2019-12,쉬기좋음,5,128.59528590000002,35.8841042
198,경대칠성,대구 삼성 창조 캠퍼스,2019-12,창업자의 성소,5,128.59528590000002,35.8841042
199,경대칠성,대구 삼성 창조 캠퍼스,2019-12,굿 플레이스,5,128.59528590000002,35.8841042
200,경대칠성,대구 삼성 창조 캠퍼스,2019-12,회사,5,128.59528590000002,35.8841042
201,경대칠성,대구 삼성 창조 캠퍼스,2018-12,먹을게많음,5,128.59528590000002,35.8841042
202,경대칠성,대구 삼성 창조 캠퍼스,2019-12,좋음,5,128.59528590000002,35.8841042
203,경대칠성,대구 삼성 창조 캠퍼스,2019-12,굿,5,128.59528590000002,35.8841042
204,경대칠성,대구 삼성 창조 캠퍼스,2018-12,장애인  이용좀불편,5,128.59528590000002,35.8841042
205,경대칠성,대구 삼성 창조 캠퍼스,2019-12,맛집많아요,4,128.59528590000002,35.8841042
206,경대칠성,대구 삼성 창조 캠퍼스,2019-12,식당이 많다,3,128.59528590000002,35.8841042
207,경대칠성,대구 삼성 창조 캠퍼스,2019-12,ㄷㄴㄷㄴㄷㅅㄷㅅ,5,128.59528590000002,35.8841042
208,경대칠성,대구 삼성 창조 캠퍼스,2019-12,도심속 힐링공간,4,128.59528590000002,35.8841042
209,경대칠성,대구 삼성 창조 캠퍼스,2019-12,프라닭 너무 맛이써요,5,128.59528590000002,35.8841042
210,경대칠성,대구 삼성 창조 캠퍼스,2019-12,쾌적하고 가족적인 분위기,4,128.59528590000002,35.8841042
211,경대칠성,대구 삼성 창조 캠퍼스,2019-12,동이한식카페 깔끔한맛 주차편리 화장실 깔끔,5,128.59528590000002,35.8841042
212,경대칠성,대구 삼성 창조 캠퍼스,2019-12,여유로운 공간 배치,3,128.59528590000002,35.8841042
213,경대칠성,대구 삼성 창조 캠퍼스,2018-12,"다양한 식당과 음식맛이 개선된 식당도 많음
주차공간도 넓음",5,128.59528590000002,35.8841042
214,경대칠성,대구 삼성 창조 캠퍼스,2018-12,시설은 좋지만 사람들이 좀...,4,128.59528590000002,35.8841042
215,경대칠성,대구 삼성 창조 캠퍼스,2018-12,옛 재일모직 자리에 위치한 대구의 새로움과 옛 정취를 동시에 느낄 수있는 공간,5,128.59528590000002,35.8841042
216,경대칠성,대구 삼성 창조 캠퍼스,2019-12,애견산책과 식사를 동시에,5,128.59528590000002,35.8841042
217,경대칠성,대구 삼성 창조 캠퍼스,2019-12,시설 깨끗하고 잘 정돈된 장소,4,128.59528590000002,35.8841042
218,경대칠성,대구 삼성 창조 캠퍼스,2019-12,너무 좋은 장소~ 여유를 즐기기에 딱,5,128.59528590000002,35.8841042
219,경대칠성,대구 삼성 창조 캠퍼스,2019-12,"단정한 공원 , 깔끔한 식당가, 주차장도 넓고 가족 나들이나 데이트하기 좋습니다",4,128.59528590000002,35.8841042
220,경대칠성,대구 삼성 창조 캠퍼스,2019-12,식당가도많고 들어오면 대구아닌 다른도시온 기분이 듭니다.,5,128.59528590000002,35.8841042
221,경대칠성,대구 삼성 창조 캠퍼스,2019-12,애들이랑 산책하기 괜찮음  주차장도 있고 주위에 마트도 많음,3,128.59528590000002,35.8841042
222,경대칠성,대구 삼성 창조 캠퍼스,2019-12,일하고 여가를 즐길 수 있는 장소. 젊은 창업가들이 꿈을 펼칠 수 있는 공간입니다. 이병철회장이 처음 창업한 삼성상회도 볼 수 있는 곳입니다.,5,128.59528590000002,35.8841042
223,경대칠성,대구 삼성 창조 캠퍼스,2019-12,놀이시설과 다 편해지니까,5,128.59528590000002,35.8841042
224,경대칠성,대구 삼성 창조 캠퍼스,2019-12,식사하면 두시간 무료주차할 수 있네요.,5,128.59528590000002,35.8841042
225,경대칠성,대구 삼성 창조 캠퍼스,2018-12,대구에서 가장 큰 창업지원센터라서 그런지 시설도 좋고 사람들도 친절하고 상담도 잘해준다. 그리고 삼성그룹의 지원을 받은 곳인데다가 원래 제일모직 공장이었던 곳이라 이병철 창업주 동상이나 삼성상회 복원 해놓은 곳 굴뚝은 참 인상적이었다.,5,128.59528590000002,35.8841042
226,경대칠성,대구 삼성 창조 캠퍼스,2019-12,옛 제일모직터로 각종 문화시설도 있고 쉼터가 잘 조성되어 있음.,4,128.59528590000002,35.8841042
227,경대칠성,대구 삼성 창조 캠퍼스,2019-12,갈곳 없을때 갈만함,4,128.59528590000002,35.8841042
228,경대칠성,대구 삼성 창조 캠퍼스,2019-12,편한해요,5,128.59528590000002,35.8841042
229,경대칠성,대구 삼성 창조 캠퍼스,2019-12,식당만 있지요,3,128.59528590000002,35.8841042
230,경대칠성,대구 삼성 창조 캠퍼스,2019-12,훌륭함,4,128.59528590000002,35.8841042
231,경대칠성,대구 삼성 창조 캠퍼스,2019-12,역시 삼성!!!!,4,128.59528590000002,35.8841042
232,경대칠성,대구 삼성 창조 캠퍼스,2019-12,빛좋은 개살구,2,128.59528590000002,35.8841042
233,경대칠성,대구 삼성 창조 캠퍼스,2019-12,가볼만한곳,4,128.59528590000002,35.8841042
234,경대칠성,대구 삼성 창조 캠퍼스,2018-12,시원하게 밖에서 먹기 좋음,4,128.59528590000002,35.8841042
235,경대칠성,대구 삼성 창조 캠퍼스,2019-12,시내속 공원,5,128.59528590000002,35.8841042
236,경대칠성,대구 삼성 창조 캠퍼스,2019-12,넓은 공간,3,128.59528590000002,35.8841042
237,경대칠성,대구 삼성 창조 캠퍼스,2019-12,도심 속 쉴만한 공간,5,128.59528590000002,35.8841042
238,경대칠성,대구 삼성 창조 캠퍼스,2019-12,대구오면 꼭 한번,5,128.59528590000002,35.8841042
239,경대칠성,대구 삼성 창조 캠퍼스,2019-12,산책하기 좋아요,3,128.59528590000002,35.8841042
240,경대칠성,대구 삼성 창조 캠퍼스,2018-12,넓은주차장좋았어요.,3,128.59528590000002,35.8841042
241,경대칠성,대구 삼성 창조 캠퍼스,2018-12,"시간이 지날수록 퀵보드타는 애들이점점 많아지네요..
초반에는 곳곳에 자전거, 퀵보드등 금지해서 좋았는데 지금은 너무많네요.. 부딪힐거같고 버거킹안에서도 타고다니고.. 제재좀 부탁드립니다",1,128.59528590000002,35.8841042
242,경대칠성,대구 삼성 창조 캠퍼스,2018-12,식당 많고 놀기 좋아요,5,128.59528590000002,35.8841042
243,경대칠성,대구 삼성 창조 캠퍼스,2018-12,아이들 놀기 좋은곳,3,128.59528590000002,35.8841042
244,경대칠성,대구 삼성 창조 캠퍼스,2019-12,깔끔합니다,4,128.59528590000002,35.8841042
245,경대칠성,대구 삼성 창조 캠퍼스,2017-12,깨긋한 시설을 자랑하고 있습니다.,4,128.59528590000002,35.8841042
246,경대칠성,대구 삼성 창조 캠퍼스,2019-12,주변경관은 좋으나 키즈카페는 좁고불편하고 엄마들이기다리며 커피마시는공간이적다,2,128.59528590000002,35.8841042
247,경대칠성,대구 삼성 창조 캠퍼스,2018-12,옛날 제일모직 자리에 특색있는 음식점이 집중적으로 모여 있음.,4,128.59528590000002,35.8841042
248,경대칠성,대구 삼성 창조 캠퍼스,2018-12,주변 환경이 아주 좋습니다.,5,128.59528590000002,35.8841042
249,경대칠성,대구 삼성 창조 캠퍼스,2019-12,대구 명소로 꼽힐 수 있을듯,4,128.59528590000002,35.8841042
250,경대칠성,대구 삼성 창조 캠퍼스,2018-12,비싸지만 맛은 최고!,5,128.59528590000002,35.8841042
251,경대칠성,대구 삼성 창조 캠퍼스,2019-12,집중하기 좋고 편합니다.,4,128.59528590000002,35.8841042
252,경대칠성,대구 삼성 창조 캠퍼스,2020-12,이런데가 다 있네요. 좋은 휴식처입니다. 누구에겐 치열한 사업장소이겠지만,4,128.59528590000002,35.8841042
253,경대칠성,대구 삼성 창조 캠퍼스,2019-12,과거 대구 경제의 핵심 역할을 했었던 제일모직의 대구 공장 터에 조성된 사무문화공간. 섬유산업을 중심으로 과거 대호황을 누렸던 대구의 경제 부활이 이곳에서 다시 시작될 수 있을지... 응원합니다.,4,128.59528590000002,35.8841042
254,경대칠성,대구 삼성 창조 캠퍼스,2018-12,주차도 편리하고 만나기 좋은 장소 입니다.,5,128.59528590000002,35.8841042
255,경대칠성,대구 삼성 창조 캠퍼스,2019-12,흠 공간이 좀 아깝네요~ 넘 예쁜데 사람들이 별로 없어요 ㅠ,3,128.59528590000002,35.8841042
256,경대칠성,대구 삼성 창조 캠퍼스,2018-12,먹을거많코 사람도 많아요 오늘은 맛나다는치킨 포장하러~~~~,4,128.59528590000002,35.8841042
257,경대칠성,대구 삼성 창조 캠퍼스,2019-12,상권이 형성되질 않네요,3,128.59528590000002,35.8841042
258,경대칠성,대구 삼성 창조 캠퍼스,2019-12,주차편리  깨끗 ,3,128.59528590000002,35.8841042
259,경대칠성,대구 삼성 창조 캠퍼스,2019-12,놀이터도 있고 식당도 많네요,5,128.59528590000002,35.8841042
260,경대칠성,대구 삼성 창조 캠퍼스,2017-12,다양한 창업 관련 행사와 정보를 얻을 수 있는 장소입니다.,3,128.59528590000002,35.8841042
261,경대칠성,대구 삼성 창조 캠퍼스,2019-12,식당 좀 모여있는 공원,3,128.59528590000002,35.8841042
262,경대칠성,대구 삼성 창조 캠퍼스,2018-12,깨끗하고 광장도 있어서 분위기 좋음,4,128.59528590000002,35.8841042
263,경대칠성,대구 삼성 창조 캠퍼스,2018-12,아이들과 놀기 좋은장소,4,128.59528590000002,35.8841042
264,경대칠성,대구 삼성 창조 캠퍼스,2019-12,아이랑 같이 가기좋아요,5,128.59528590000002,35.8841042
265,경대칠성,대구 삼성 창조 캠퍼스,2019-12,밥먹고 산책하기에 좋음  맛집은없어요,4,128.59528590000002,35.8841042
266,경대칠성,대구 삼성 창조 캠퍼스,2019-12,볼거리와 먹을거리가 많은곳입니다.,5,128.59528590000002,35.8841042
267,경대칠성,대구 삼성 창조 캠퍼스,2019-12,주차편하고 먹고 마시고 한번에 해결 가능,5,128.59528590000002,35.8841042
268,경대칠성,대구 삼성 창조 캠퍼스,2018-12,식당밥먹고2시간무료주차,3,128.59528590000002,35.8841042
269,경대칠성,대구 삼성 창조 캠퍼스,2019-12,산책하기 좋아요~,4,128.59528590000002,35.8841042
270,경대칠성,대구 삼성 창조 캠퍼스,2019-12,볼거리많고시설도좋아요,5,128.59528590000002,35.8841042
271,경대칠성,대구 삼성 창조 캠퍼스,2019-12,"제일모직자리에 새롭게 리모델링해서 식당이나 커피숍, 작은 사무실 등이 많이 모여있다. 삼성이 창조경제정책에 기여하는 목적으로 조성하였으나 결과적으로는 미리 만들어진 오페라하우스와 함께 문화이벤트도 자주 열리고 동네사람들의 산책장소로 큰 역할을 하고 있다. 따라서 날씨좋은 날이나 주말에는 많은 사람들이 가족단위로 찾아오나 아이들의 퀵보드와 아가씨들의 반려견과의 산책만큼은 제발 삼가해줬으면 하는 바램이다.",4,128.59528590000002,35.8841042
272,경대칠성,대구 삼성 창조 캠퍼스,2019-12,"아직도 여길 기숙사로 알고계신분들이 많더라구요 ~
B동D동은 작가 선생님들로 구성되어진 자유로운 배움이 있는 창작공간입니다~~
저도 여기서 공방을 하고 있구요~~
맛있는 음식점도 많고 편하게 산책도하시고, B동D동으로 자유롭게 구경도 오시고 배워보는것도 좋겠죠?~~
저는 투썸이 있는 B동에 있어요~~
놀러오세요~^^",4,128.59528590000002,35.8841042
273,경대칠성,대구 삼성 창조 캠퍼스,2020-12,"대구 스타트업의 핵심, 넓은 캠퍼스와 삼성그룹의 시작이 되었던 역사적인 공간입니다.",5,128.59528590000002,35.8841042
274,경대칠성,대구 삼성 창조 캠퍼스,2019-12,고급스런업체분위기와 자유로운 접근성,4,128.59528590000002,35.8841042
275,경대칠성,대구 삼성 창조 캠퍼스,2018-12,청년 그리고 꿈이있는 자들의 미래를 제시해 주는 곳,4,128.59528590000002,35.8841042
276,경대칠성,대구 삼성 창조 캠퍼스,2019-12,별로 애들너무많고  맘충들 ㅎㄷㄷ,1,128.59528590000002,35.8841042
277,경대칠성,대구 삼성 창조 캠퍼스,2019-12,"산책.운동...나무가  아직 어려  커져서   울창해지면
환경이   더 좋아질것임
단  ..편법 창조경제단지가   땅값이 오르면
개발로   폐쇄 될것같음",3,128.59528590000002,35.8841042
278,경대칠성,대구 삼성 창조 캠퍼스,2019-12,"여기는 든어가보지는 안햇어모
차타구 지나갔어요",3,128.59528590000002,35.8841042
279,경대칠성,대구 삼성 창조 캠퍼스,2018-12,"견학 프로그램 좋고, 센터 부지 내부에 식당도 좋은 곳 많네요.",4,128.59528590000002,35.8841042
280,경대칠성,대구 삼성 창조 캠퍼스,2018-12,구역 내 시설이 깨끗하고 시설들이 아직 들어서는 단계인지 빈 곳이 몇군데는 보인다. 동대구역에서 금방오긴하지만 이 곳에서 나갈 때는 근처에서 택시가 잘 안 잡히는 지역이라는 점이 흠이다.,4,128.59528590000002,35.8841042
281,경대칠성,대구 삼성 창조 캠퍼스,2019-12,아기와 엄마들이 모여서 밥먹고 놀기 좋은 곳,4,128.59528590000002,35.8841042
